company_id,canonical_name,entity_kind,provenance_url,created_at,updated_at,primary_url,primary_url_count,url_count,profile_present,profile_status,profile_json_present,logo_object_key_present,logo_verified_at,identity_key_count,identity_evidence_count,review_evidence_count,job_count_all,job_count_head,canonical_ready,presentation_ready,enrichment_complete,blockers
canonical_company_33e027a4c98249d5827d7b1cb83bb2d0,PETZ REWE,employer,https://petz.de/karriere,2026-08-15T11:39:46.050997+00:00,2026-08-15T11:39:46.050997+00:00,https://petz.de/karriere,1,1,True,absent,True,False,,1,1,0,0,0,True,True,False,['missing_verified_logo']
canonical_company_33f0be81a5b24104a8479befe3a8a650,MTU AERO ENGINES,employer,https://mtu.de/careers,2026-08-15T11:39:46.050997+00:00,2026-08-15T11:39:46.050997+00:00,https://mtu.de/careers,1,1,True,incomplete,True,True,2026-08-15T19:15:47.907054+00:00,1,1,0,0,0,True,True,True,[]
canonical_company_342243040d4749ecae421b73ddce0870,INGRAM MICRO HOLDING,employer,https://careers.ingrammicro.com/en/locations/emea/germany,2026-08-15T11:39:46.050997+00:00,2026-08-15T11:39:46.050997+00:00,https://careers.ingrammicro.com/en/locations/emea/germany,1,1,True,absent,True,False,,1,1,0,0,0,True,True,False,['missing_verified_logo']
canonical_company_344c7c7652da4a529ac76e4fd6ae721b,KLINIKEN SUEDOSTBAYERN,employer,https://karriere.kliniken-suedostbayern.de/,2026-08-15T11:39:46.050997+00:00,2026-08-15T11:39:46.050997+00:00,https://karriere.kliniken-suedostbayern.de/,1,1,True,incomplete,True,False,,1,1,0,0,0,True,True,False,['missing_verified_logo']
canonical_company_3484fbd5973b44e4943d539abc6d67f8,DKV DEUTSCHE KRANKENVERSICHERUNG,employer,https://dkv.com/Pflegebeduerftigkeit_feststellen.html,2026-08-15T11:39:46.050997+00:00,2026-08-15T11:39:46.050997+00:00,https://dkv.com/Pflegebeduerftigkeit_feststellen.html,1,1,True,incomplete,True,True,2026-08-15T12:01:57.416328+00:00,1,1,0,0,0,True,True,True,[]
canonical_company_3508b74aa14848c387762aefd4f433b0,HPV HANSEATIC PETROL VERTRIEBS,employer,https://go-sprint.de/tanken/hvo100-diesel-bestellen.html,2026-08-15T11:39:46.050997+00:00,2026-08-15T11:39:46.050997+00:00,https://go-sprint.de/tanken/hvo100-diesel-bestellen.html,1,1,True,incomplete,True,True,2026-08-15T12:01:58.008957+00:00,1,1,0,0,0,True,True,True,[]
canonical_company_3513d56ce2e54ab0af06f7182e5ea611,ENGIE DEUTSCHLAND,employer,https://engie-deutschland.de/de/jobs,2026-08-15T11:39:46.050997+00:00,2026-08-15T11:39:46.050997+00:00,https://engie-deutschland.de/de/jobs,1,1,True,incomplete,True,True,2026-08-15T19:25:42.318653+00:00,1,1,0,0,0,True,True,True,[]
canonical_company_35cb6ec929694b64937ee1982347da3e,ERICSSON,employer,https://ericsson.com/en/careers,2026-08-15T11:39:46.050997+00:00,2026-08-15T11:39:46.050997+00:00,https://ericsson.com/en/careers,1,1,True,incomplete,True,True,2026-08-15T19:13:59.964610+00:00,1,1,0,0,0,True,True,True,[]
canonical_company_35cc2f77552b4aa3b3611a076598cbde,PCC,employer,https://pcc.eu/en/careers,2026-08-15T11:39:46.050997+00:00,2026-08-15T11:39:46.050997+00:00,https://pcc.eu/en/careers,1,1,True,incomplete,True,True,2026-08-15T19:16:48.208182+00:00,1,1,0,0,0,True,True,True,[]
canonical_company_35eab62c82f2436db71ac8710a896c27,KRONOS TITAN,employer,https://kronosww.com/careers,2026-08-15T11:39:46.050997+00:00,2026-08-15T11:39:46.050997+00:00,https://kronosww.com/careers,1,1,True,incomplete,True,True,2026-08-15T21:13:10.356526+00:00,1,1,0,0,0,True,True,True,[]
